# Haritha Hospitals - Schema + Data
# Entity: Employee Checkin
# Generated: 2026-08-19 19:31 IST

## Schema
Entity,Field,Type,Required,Description,Example,Valid Values / Notes
Employee Checkin,employee,Link,Yes,Employee,EMP-001,Link → Employee
Employee Checkin,time,Datetime,Yes,Check-in timestamp,2025-05-26 06:00:00,ISO datetime
Employee Checkin,log_type,Select,Yes,IN or OUT,IN,IN/OUT
Employee Checkin,device_id,Data,No,Biometric device ID,DEV-001,free text
Employee Checkin,source,Select,No,Check-in source,Manual,Manual/Biometric/Web/Email
Employee Checkin,is_off,Check,No,Off-shift checkin flag (custom field — fixes pberpqa gap),0,Custom Field 0/1
Employee Checkin,shift,Link,No,Linked shift type,Morning Regular 06:00-14:00,Link → Shift Type
Employee Checkin,company,Link,Yes,Company,Haritha Hospitals,Link → Company

## Data
employee,time,log_type,device_id,source,is_off,shift,company
EMP-1192,2025-06-04 08:59:01,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-04 18:07:24,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-05 10:05:36,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-05 18:46:07,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-06 09:47:07,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-06 18:33:24,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-07 09:30:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-07 18:10:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-08 00:00:00,IN,EMP-1192,Biometric,0,,Haritha Hospitals
EMP-1192,2025-06-08 00:00:00,OUT,EMP-1192,Biometric,0,,Haritha Hospitals
EMP-1192,2025-06-09 09:44:32,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-09 18:22:58,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-10 09:36:53,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-10 18:13:39,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-11 09:41:02,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-11 18:34:18,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-12 09:52:36,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-12 18:55:41,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-13 00:00:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-13 00:00:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-14 00:00:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-14 00:00:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-15 00:00:00,IN,EMP-1192,Biometric,0,,Haritha Hospitals
EMP-1192,2025-06-15 00:00:00,OUT,EMP-1192,Biometric,0,,Haritha Hospitals
EMP-1192,2025-06-16 00:00:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-16 00:00:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-17 00:00:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-17 00:00:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-18 09:30:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-18 18:10:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-19 09:30:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-19 18:10:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-20 09:30:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-20 06:50:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-21 00:00:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-21 00:00:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-22 00:00:00,IN,EMP-1192,Biometric,0,,Haritha Hospitals
EMP-1192,2025-06-22 00:00:00,OUT,EMP-1192,Biometric,0,,Haritha Hospitals
EMP-1192,2025-06-23 09:30:00,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-23 18:20:00,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-24 18:33:55,IN,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1192,2025-06-24 18:33:55,OUT,EMP-1192,Biometric,0,G0930R0830,Haritha Hospitals
EMP-1193,2025-05-26 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-26 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-27 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-27 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-28 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-28 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-29 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-29 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-30 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-30 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-31 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-05-31 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-01 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-01 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-02 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-02 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-03 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-03 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-04 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-04 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-05 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-05 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-06 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-06 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-07 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-07 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-08 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-08 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-09 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-09 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-10 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-10 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-11 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-11 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-12 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-12 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-13 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-13 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-14 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-14 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-15 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-15 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-16 00:00:00,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-16 00:00:00,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-17 00:00:00,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-17 00:00:00,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-18 00:00:00,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-18 00:00:00,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-19 00:00:00,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-19 00:00:00,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-20 00:00:00,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-20 00:00:00,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-21 00:00:00,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-21 00:00:00,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-22 00:00:00,IN,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-22 00:00:00,OUT,EMP-1193,Biometric,0,,Haritha Hospitals
EMP-1193,2025-06-23 09:00:00,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-23 17:30:00,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-24 09:10:36,IN,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1193,2025-06-24 19:09:39,OUT,EMP-1193,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1194,2025-05-26 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-26 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-27 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-27 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-28 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-28 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-29 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-29 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-30 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-30 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-31 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-05-31 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-01 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-01 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-02 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-02 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-03 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-03 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-04 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-04 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-05 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-05 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-06 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-06 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-07 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-07 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-08 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-08 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-09 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-09 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-10 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-10 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-11 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-11 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-12 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-12 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-13 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-13 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-14 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-14 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-15 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-15 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-16 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-16 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-17 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-17 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-18 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-18 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-19 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-19 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-20 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-20 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-21 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-21 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-22 00:00:00,IN,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-22 00:00:00,OUT,EMP-1194,Biometric,0,,Haritha Hospitals
EMP-1194,2025-06-23 00:00:00,IN,EMP-1194,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1194,2025-06-23 00:00:00,OUT,EMP-1194,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1194,2025-06-24 00:00:00,IN,EMP-1194,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1194,2025-06-24 00:00:00,OUT,EMP-1194,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1195,2025-05-26 00:00:00,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-26 00:00:00,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-27 20:01:39,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-27 08:23:50,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-28 20:05:06,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-28 08:44:36,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-29 20:06:37,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-29 09:23:25,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-30 19:59:14,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-30 08:56:56,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-31 20:07:19,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-05-31 08:10:26,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-01 19:55:45,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-01 09:07:21,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-02 20:09:10,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-02 08:40:00,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-03 20:08:37,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-03 08:47:02,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-04 00:00:00,IN,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-04 00:00:00,OUT,EMP-1195,Biometric,0,N2000R1200,Haritha Hospitals
EMP-1195,2025-06-05 00:00:00,IN,EMP-1195,Biometric,0,,Haritha Hospitals
EMP-1195,2025-06-05 00:00:00,OUT,EMP-1195,Biometric,0,,Haritha Hospitals
EMP-1195,2025-06-06 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-06 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-07 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-07 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-08 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-08 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-09 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-09 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-10 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-10 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-11 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-11 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-12 00:00:00,IN,EMP-1195,Biometric,0,,Haritha Hospitals
EMP-1195,2025-06-12 00:00:00,OUT,EMP-1195,Biometric,0,,Haritha Hospitals
EMP-1195,2025-06-13 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-13 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-14 00:00:00,IN,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-14 00:00:00,OUT,EMP-1195,Biometric,0,A1400R0600,Haritha Hospitals
EMP-1195,2025-06-15 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-15 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-16 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-16 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-17 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-17 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-18 00:00:00,IN,EMP-1195,Biometric,0,,Haritha Hospitals
EMP-1195,2025-06-18 00:00:00,OUT,EMP-1195,Biometric,0,,Haritha Hospitals
EMP-1195,2025-06-19 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-19 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-20 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-20 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-21 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-21 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-22 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-22 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-23 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-23 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-24 00:00:00,IN,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1195,2025-06-24 00:00:00,OUT,EMP-1195,Biometric,0,M0800R0600,Haritha Hospitals
EMP-1196,2025-05-26 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-26 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-27 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-27 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-28 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-28 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-29 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-29 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-30 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-30 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-31 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-05-31 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-01 00:00:00,IN,EMP-1196,Biometric,0,,Haritha Hospitals
EMP-1196,2025-06-01 00:00:00,OUT,EMP-1196,Biometric,0,,Haritha Hospitals
EMP-1196,2025-06-02 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-02 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-03 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-03 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-04 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-04 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-05 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-05 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-06 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-06 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-07 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-07 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-08 00:00:00,IN,EMP-1196,Biometric,0,,Haritha Hospitals
EMP-1196,2025-06-08 00:00:00,OUT,EMP-1196,Biometric,0,,Haritha Hospitals
EMP-1196,2025-06-09 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-09 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-10 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-10 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-11 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-11 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-12 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-12 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-13 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-13 00:00:00,OUT,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1196,2025-06-14 00:00:00,IN,EMP-1196,Biometric,0,G0900R0830,Haritha Hospitals
